employee_id,role,salaire_brut,cot_salariale,cot_patronale,net_imposable,PAS,net_paye,avantages,total_cost,month
27,Junior,1468.81,330.33,427.95,1138.49,0.0,1138.49,137.62,2034.39,2023-02-01
28,Junior,2002.81,478.7,826.89,1524.11,89.07,1435.04,67.44,2897.13,2023-02-01
29,Junior,2039.08,412.28,658.7,1626.8,73.92,1552.88,84.02,2781.8,2023-02-01
30,Junior,2033.95,438.74,790.91,1595.2,72.37,1522.84,130.83,2955.68,2023-02-01
31,Junior,1967.51,399.19,665.68,1568.32,51.09,1517.23,93.84,2727.03,2023-02-01
32,Junior,1731.6,325.46,554.57,1406.14,0.0,1406.14,89.99,2376.16,2023-02-01
33,Junior,2818.92,641.03,936.22,2177.89,119.68,2058.21,111.24,3866.37,2023-02-01
34,Junior,1514.37,280.35,467.73,1234.02,0.0,1234.02,89.57,2071.67,2023-02-01
35,Junior,1911.74,359.01,524.83,1552.73,84.19,1468.54,108.37,2544.94,2023-02-01
36,Junior,2278.39,518.81,617.02,1759.58,109.1,1650.48,77.73,2973.14,2023-02-01
37,Junior,2003.73,424.1,839.46,1579.63,49.16,1530.47,124.13,2967.31,2023-02-01
38,Junior,2354.89,448.58,973.56,1906.3,104.73,1801.58,94.91,3423.36,2023-02-01
39,Junior,1912.02,348.08,505.01,1563.94,63.26,1500.68,59.07,2476.1,2023-02-01
40,Junior,2336.53,504.5,731.43,1832.03,92.16,1739.87,139.16,3207.13,2023-02-01
41,Junior,2831.03,545.97,802.38,2285.06,107.96,2177.1,57.21,3690.62,2023-02-01
42,Junior,1638.53,354.21,572.5,1284.32,0.0,1284.32,73.87,2284.91,2023-02-01
43,Junior,1976.45,463.75,813.34,1512.7,85.69,1427.01,113.3,2903.09,2023-02-01
44,Junior,1818.34,416.36,617.31,1401.98,0.0,1401.98,78.71,2514.37,2023-02-01
45,Junior,1661.37,336.59,615.17,1324.78,0.0,1324.78,34.36,2310.9,2023-02-01
46,Junior,2332.33,553.24,905.58,1779.09,108.08,1671.0,74.35,3312.26,2023-02-01
47,Junior,1788.68,336.55,478.25,1452.13,0.0,1452.13,71.49,2338.41,2023-02-01
48,Junior,2765.92,592.37,1048.75,2173.55,125.97,2047.58,71.81,3886.48,2023-02-01
49,Junior,1611.27,355.73,661.71,1255.54,0.0,1255.54,15.16,2288.15,2023-02-01
50,Junior,1850.46,438.37,526.38,1412.1,0.0,1412.1,37.22,2414.07,2023-02-01
51,Junior,1894.38,416.93,533.52,1477.45,0.0,1477.45,139.21,2567.12,2023-02-01
52,Junior,2138.84,462.33,584.52,1676.51,111.73,1564.78,97.8,2821.16,2023-02-01
53,Junior,1580.45,292.18,508.49,1288.27,0.0,1288.27,55.39,2144.33,2023-02-01
54,Junior,2593.22,591.39,651.65,2001.82,130.14,1871.68,23.07,3267.94,2023-02-01
55,Junior,2359.42,449.77,776.64,1909.66,71.9,1837.76,119.28,3255.35,2023-02-01
56,Junior,2036.2,463.07,534.7,1573.12,71.41,1501.72,76.55,2647.45,2023-02-01
57,Junior,2007.73,443.63,647.23,1564.09,81.55,1482.55,35.8,2690.76,2023-02-01
58,Junior,1669.56,366.5,632.46,1303.06,0.0,1303.06,44.78,2346.81,2023-02-01
59,Junior,1838.25,353.52,696.71,1484.73,0.0,1484.73,132.55,2667.5,2023-02-01
60,Junior,2017.59,402.6,586.42,1614.99,50.65,1564.34,66.97,2670.98,2023-02-01
61,Junior,2551.19,599.63,876.29,1951.56,75.84,1875.72,63.02,3490.49,2023-02-01
62,Junior,2372.21,439.47,769.91,1932.74,83.41,1849.33,133.11,3275.23,2023-02-01
63,Junior,1892.34,425.37,601.85,1466.97,0.0,1466.97,56.85,2551.03,2023-02-01
64,Junior,2055.71,419.97,589.32,1635.74,83.4,1552.35,4.8,2649.83,2023-02-01
65,Junior,2099.2,477.87,560.26,1621.33,77.37,1543.96,145.7,2805.16,2023-02-01
66,Junior,1874.66,431.15,497.96,1443.51,0.0,1443.51,62.54,2435.16,2023-02-01
67,Junior,1934.75,432.94,755.73,1501.81,57.86,1443.95,36.23,2726.71,2023-02-01
68,Junior,1725.74,335.51,640.52,1390.23,0.0,1390.23,7.45,2373.71,2023-02-01
69,Junior,2043.72,411.59,642.23,1632.13,82.25,1549.88,9.33,2695.28,2023-02-01
70,Junior,1864.65,414.27,665.8,1450.38,0.0,1450.38,57.16,2587.61,2023-02-01
71,Junior,2380.29,560.39,613.63,1819.9,92.64,1727.26,80.72,3074.65,2023-02-01
72,Junior,1491.03,307.9,430.56,1183.13,0.0,1183.13,130.92,2052.52,2023-02-01
73,Junior,1794.73,411.29,452.28,1383.45,0.0,1383.45,38.45,2285.46,2023-02-01
74,Junior,1683.75,382.62,574.38,1301.13,0.0,1301.13,110.54,2368.67,2023-02-01
75,Mid-Level,3439.46,683.26,912.08,2756.2,250.13,2506.07,40.21,4391.76,2023-02-01
76,Mid-Level,2662.81,630.22,759.73,2032.59,123.4,1909.19,127.45,3549.99,2023-02-01
77,Mid-Level,3632.92,705.32,1219.41,2927.6,283.91,2643.69,119.95,4972.29,2023-02-01
78,Mid-Level,3366.88,738.38,978.52,2628.5,239.64,2388.86,49.97,4395.37,2023-02-01
79,Mid-Level,2983.12,686.08,1243.07,2297.04,78.91,2218.13,49.22,4275.4,2023-02-01
80,Mid-Level,2391.07,471.52,794.14,1919.56,82.35,1837.21,73.55,3258.77,2023-02-01
81,Mid-Level,2854.6,516.92,715.09,2337.69,130.61,2207.08,46.62,3616.31,2023-02-01
82,Mid-Level,2494.37,450.16,991.06,2044.21,108.63,1935.58,74.22,3559.64,2023-02-01
83,Mid-Level,3040.25,612.95,1082.96,2427.3,95.75,2331.55,36.19,4159.4,2023-02-01
84,Mid-Level,3643.72,831.72,1368.75,2812.0,219.45,2592.54,24.31,5036.77,2023-02-01
85,Mid-Level,2494.7,522.21,830.93,1972.49,106.54,1865.95,5.91,3331.53,2023-02-01
86,Mid-Level,3404.14,634.47,1200.59,2769.67,233.33,2536.34,56.55,4661.28,2023-02-01
87,Mid-Level,2464.31,496.84,716.26,1967.47,120.59,1846.89,110.03,3290.6,2023-02-01
88,Mid-Level,2845.59,525.07,1112.63,2320.52,98.51,2222.01,148.99,4107.21,2023-02-01
89,Mid-Level,3748.68,861.81,1314.23,2886.87,219.65,2667.22,13.36,5076.28,2023-02-01
90,Mid-Level,3798.5,884.39,1421.66,2914.11,227.0,2687.11,101.61,5321.77,2023-02-01
91,Mid-Level,3340.08,642.6,854.01,2697.48,239.52,2457.96,72.3,4266.39,2023-02-01
92,Mid-Level,3337.58,617.3,1177.68,2720.29,199.26,2521.03,104.04,4619.31,2023-02-01
93,Mid-Level,3401.12,776.87,1235.32,2624.25,229.93,2394.33,53.8,4690.23,2023-02-01
94,Mid-Level,2955.25,573.09,1236.9,2382.16,135.54,2246.63,102.74,4294.89,2023-02-01
95,Mid-Level,2801.59,538.32,748.66,2263.27,122.65,2140.62,141.27,3691.52,2023-02-01
96,Mid-Level,3797.11,885.87,1493.08,2911.24,274.32,2636.92,115.52,5405.71,2023-02-01
97,Mid-Level,3373.02,661.94,954.56,2711.09,242.88,2468.21,104.22,4431.8,2023-02-01
98,Mid-Level,2635.55,525.57,704.81,2109.98,78.46,2031.52,13.98,3354.33,2023-02-01
99,Mid-Level,3304.37,751.67,1287.67,2552.7,181.26,2371.44,7.01,4599.05,2023-02-01
100,Mid-Level,3378.0,798.71,990.48,2579.29,235.64,2343.64,9.87,4378.35,2023-02-01
101,Mid-Level,3343.95,728.74,1186.65,2615.21,283.82,2331.39,15.18,4545.79,2023-02-01
102,Mid-Level,2685.25,525.8,923.42,2159.45,133.75,2025.71,74.03,3682.7,2023-02-01
103,Mid-Level,3110.32,614.64,1260.19,2495.68,109.67,2386.01,103.29,4473.79,2023-02-01
104,Mid-Level,2449.05,452.54,841.74,1996.51,138.07,1858.44,25.57,3316.36,2023-02-01
105,Mid-Level,2867.29,579.03,910.63,2288.25,112.7,2175.55,77.02,3854.94,2023-02-01
106,Mid-Level,3272.2,667.49,1373.58,2604.71,202.66,2402.05,27.98,4673.76,2023-02-01
107,Mid-Level,3342.75,609.14,1201.05,2733.61,230.89,2502.72,62.37,4606.17,2023-02-01
108,Mid-Level,3138.33,724.91,1102.07,2413.42,82.8,2330.63,46.18,4286.58,2023-02-01
109,Mid-Level,3359.87,672.12,1279.21,2687.75,293.76,2393.98,10.73,4649.81,2023-02-01
110,Mid-Level,3057.15,616.85,1145.94,2440.3,135.64,2304.66,135.23,4338.32,2023-02-01
111,Mid-Level,3471.56,771.08,1267.5,2700.47,189.38,2511.09,121.15,4860.2,2023-02-01
112,Mid-Level,3368.32,749.94,1226.48,2618.37,187.3,2431.08,48.12,4642.92,2023-02-01
113,Mid-Level,2911.97,622.23,1040.2,2289.74,69.45,2220.29,55.33,4007.5,2023-02-01
114,Mid-Level,4352.07,993.09,1097.77,3358.97,341.28,3017.69,78.46,5528.29,2023-02-01
115,Mid-Level,3020.77,566.99,786.44,2453.77,83.22,2370.55,101.15,3908.36,2023-02-01
116,Mid-Level,3208.25,674.25,1026.3,2533.99,223.9,2310.1,133.65,4368.2,2023-02-01
117,Mid-Level,3175.88,626.09,1296.68,2549.79,259.79,2290.01,56.16,4528.72,2023-02-01
118,Mid-Level,3478.77,782.36,1389.48,2696.41,281.5,2414.91,44.86,4913.11,2023-02-01
119,Mid-Level,2433.68,469.45,853.94,1964.23,98.86,1865.37,69.38,3357.01,2023-02-01
120,Mid-Level,3470.84,832.54,1106.71,2638.31,269.16,2369.15,130.69,4708.25,2023-02-01
121,Mid-Level,5486.63,1279.06,2241.76,4207.57,466.62,3740.95,19.6,7747.99,2023-02-01
122,Mid-Level,3096.88,559.33,1056.64,2537.56,251.73,2285.83,65.45,4218.98,2023-02-01
123,Mid-Level,5186.67,1062.53,1940.35,4124.14,569.25,3554.89,27.67,7154.69,2023-02-01
124,Mid-Level,3168.61,648.35,1122.81,2520.26,197.32,2322.94,33.27,4324.69,2023-02-01
125,Mid-Level,3251.76,698.81,1056.22,2552.95,278.59,2274.36,144.45,4452.43,2023-02-01
126,Mid-Level,3262.88,695.55,1099.23,2567.33,279.01,2288.33,61.22,4423.32,2023-02-01
127,Mid-Level,3356.49,683.33,1098.48,2673.17,204.43,2468.73,115.28,4570.25,2023-02-01
128,Mid-Level,3269.96,763.01,1359.73,2506.94,213.25,2293.69,24.16,4653.84,2023-02-01
129,Mid-Level,3470.69,648.19,953.76,2822.5,299.5,2523.0,120.98,4545.43,2023-02-01
130,Mid-Level,4311.25,865.72,1324.26,3445.53,241.31,3204.22,147.42,5782.92,2023-02-01
131,Mid-Level,2631.2,571.69,1061.15,2059.51,131.86,1927.65,1.8,3694.15,2023-02-01
132,Mid-Level,3825.14,874.08,1534.69,2951.06,215.53,2735.53,145.49,5505.31,2023-02-01
133,Mid-Level,4213.35,946.39,1249.04,3266.96,305.62,2961.34,90.42,5552.81,2023-02-01
134,Mid-Level,3274.68,656.4,833.4,2618.28,198.15,2420.13,5.39,4113.47,2023-02-01
135,Mid-Level,3707.77,840.47,1549.53,2867.3,222.17,2645.12,64.28,5321.58,2023-02-01
136,Mid-Level,4298.96,946.59,1297.97,3352.37,342.17,3010.19,111.07,5708.01,2023-02-01
137,Mid-Level,2888.11,662.99,1128.36,2225.11,127.19,2097.92,15.84,4032.3,2023-02-01
138,Mid-Level,3378.55,781.88,1201.28,2596.67,192.88,2403.79,13.61,4593.44,2023-02-01
139,Mid-Level,2497.28,523.64,700.04,1973.64,76.24,1897.4,94.71,3292.03,2023-02-01
140,Mid-Level,2699.89,515.31,937.53,2184.58,104.77,2079.81,140.82,3778.24,2023-02-01
141,Mid-Level,2557.15,575.13,1022.47,1982.02,82.36,1899.66,72.03,3651.65,2023-02-01
142,Mid-Level,3770.86,867.58,1026.02,2903.28,244.78,2658.5,93.25,4890.14,2023-02-01
143,Mid-Level,2614.07,557.71,1066.09,2056.36,106.49,1949.87,123.69,3803.85,2023-02-01
144,Mid-Level,3023.66,565.81,849.15,2457.84,154.14,2303.71,133.81,4006.62,2023-02-01
145,Mid-Level,2964.14,577.48,1216.12,2386.66,97.8,2288.86,12.14,4192.4,2023-02-01
146,Mid-Level,3295.42,727.53,1365.96,2567.9,270.96,2296.94,52.86,4714.25,2023-02-01
147,Mid-Level,3772.98,838.45,1358.24,2934.53,238.26,2696.27,29.96,5161.17,2023-02-01
148,Mid-Level,3941.88,865.43,1389.08,3076.44,269.31,2807.14,144.65,5475.61,2023-02-01
149,Mid-Level,3436.1,663.33,1407.55,2772.77,276.36,2496.41,48.59,4892.24,2023-02-01
150,Mid-Level,3165.14,611.37,1149.78,2553.77,245.35,2308.42,58.81,4373.73,2023-02-01
151,Mid-Level,4507.28,882.02,1465.3,3625.26,501.76,3123.5,127.16,6099.74,2023-02-01
152,Mid-Level,2709.2,639.87,1004.93,2069.33,131.45,1937.89,137.01,3851.14,2023-02-01
153,Mid-Level,3629.83,745.73,1297.75,2884.11,289.41,2594.7,64.58,4992.16,2023-02-01
154,Mid-Level,3290.09,638.3,1066.23,2651.79,193.99,2457.8,140.22,4496.54,2023-02-01
155,Mid-Level,2443.92,551.05,797.57,1892.87,75.42,1817.44,128.09,3369.58,2023-02-01
156,Mid-Level,2915.73,542.91,1151.71,2372.82,136.82,2236.0,20.22,4087.65,2023-02-01
157,Mid-Level,3217.75,702.79,946.41,2514.97,177.52,2337.45,88.36,4252.52,2023-02-01
158,Mid-Level,2468.43,566.94,804.35,1901.49,58.41,1843.08,36.09,3308.88,2023-02-01
159,Mid-Level,2621.12,573.66,808.01,2047.46,90.96,1956.49,48.35,3477.48,2023-02-01
160,Mid-Level,3342.56,643.25,965.7,2699.3,278.75,2420.56,137.93,4446.19,2023-02-01
161,Mid-Level,2870.16,639.43,787.5,2230.73,89.42,2141.31,81.58,3739.24,2023-02-01
162,Mid-Level,3609.94,826.5,962.03,2783.44,284.8,2498.64,142.7,4714.66,2023-02-01
163,Mid-Level,3146.42,679.81,904.71,2466.61,85.6,2381.01,130.62,4181.75,2023-02-01
164,Mid-Level,5125.5,1198.45,1327.73,3927.05,498.52,3428.53,46.15,6499.39,2023-02-01
165,Mid-Level,2740.45,639.85,852.72,2100.59,122.22,1978.37,76.78,3669.95,2023-02-01
166,Mid-Level,3882.46,888.61,1290.0,2993.85,308.41,2685.44,55.38,5227.84,2023-02-01
167,Mid-Level,3135.29,735.04,1240.76,2400.25,128.41,2271.84,147.26,4523.31,2023-02-01
168,Mid-Level,2660.91,567.37,665.97,2093.55,74.5,2019.04,11.25,3338.12,2023-02-01
169,Mid-Level,2858.88,667.94,804.6,2190.94,106.11,2084.83,142.34,3805.81,2023-02-01
170,Mid-Level,2517.06,453.77,1054.27,2063.29,90.61,1972.67,7.08,3578.4,2023-02-01
171,Mid-Level,3394.25,706.39,1391.45,2687.86,246.4,2441.45,52.29,4837.99,2023-02-01
172,Mid-Level,4437.46,952.41,1460.59,3485.05,361.01,3124.04,65.69,5963.74,2023-02-01
173,Mid-Level,3799.67,885.87,1338.65,2913.81,260.26,2653.55,125.77,5264.1,2023-02-01
174,Mid-Level,3812.11,887.85,1229.11,2924.26,228.95,2695.32,147.75,5188.96,2023-02-01
175,Senior,4999.46,1119.47,1839.55,3879.98,524.01,3355.97,129.51,6968.52,2023-02-01
176,Senior,5316.2,1246.34,1720.17,4069.86,449.21,3620.64,50.23,7086.6,2023-02-01
177,Senior,6433.2,1471.26,1694.41,4961.94,641.09,4320.85,7.9,8135.51,2023-02-01
178,Senior,5656.88,1121.38,1542.57,4535.5,578.48,3957.02,26.79,7226.23,2023-02-01
179,Senior,4965.88,1142.81,1529.99,3823.07,517.24,3305.83,80.77,6576.64,2023-02-01
180,Senior,4671.67,851.42,1738.54,3820.25,487.22,3333.03,44.71,6454.93,2023-02-01
181,Senior,7534.6,1474.1,2682.89,6060.51,922.95,5137.56,47.6,10265.09,2023-02-01
182,Senior,5112.15,1149.41,1434.84,3962.73,511.5,3451.23,146.27,6693.25,2023-02-01
183,Senior,5441.51,1047.88,1954.23,4393.63,536.9,3856.73,138.87,7534.61,2023-02-01
184,Senior,5846.58,1396.53,1697.81,4450.05,500.78,3949.27,98.64,7643.04,2023-02-01
185,Senior,3697.25,857.19,1274.03,2840.07,261.53,2578.54,38.12,5009.41,2023-02-01
186,Senior,5082.11,1195.18,1409.24,3886.93,434.87,3452.07,80.78,6572.14,2023-02-01
187,Senior,5641.75,1037.83,1804.83,4603.93,612.79,3991.14,29.66,7476.24,2023-02-01
188,Senior,3978.22,869.25,1060.55,3108.97,339.42,2769.55,133.88,5172.65,2023-02-01
189,Senior,4708.16,968.43,1727.45,3739.73,487.03,3252.69,12.51,6448.12,2023-02-01
190,Senior,6405.63,1228.52,2194.15,5177.11,802.47,4374.64,113.21,8712.99,2023-02-01
191,Senior,6925.12,1284.23,1909.21,5640.89,811.66,4829.23,97.08,8931.41,2023-02-01
192,Senior,4640.25,927.42,1228.58,3712.84,415.34,3297.49,107.56,5976.4,2023-02-01
193,Senior,7515.78,1373.02,2179.69,6142.76,1009.05,5133.71,139.33,9834.8,2023-02-01
194,Senior,4039.89,855.19,1086.79,3184.7,334.94,2849.76,107.17,5233.85,2023-02-01
195,Senior,4402.14,1046.75,1158.0,3355.39,357.73,2997.66,81.43,5641.57,2023-02-01
196,Senior,5396.77,1257.76,1951.29,4139.01,527.14,3611.87,147.27,7495.33,2023-02-01
197,Senior,6071.34,1295.87,2414.87,4775.47,529.91,4245.56,119.54,8605.75,2023-02-01
198,Senior,8255.68,1804.55,3015.01,6451.13,1129.35,5321.78,90.91,11361.6,2023-02-01
199,Senior,4451.03,1007.61,1837.06,3443.42,278.48,3164.94,5.79,6293.88,2023-02-01
200,Senior,6066.25,1355.56,2505.55,4710.69,629.13,4081.56,88.53,8660.33,2023-02-01
201,Senior,4537.29,903.31,1549.77,3633.98,478.03,3155.95,8.05,6095.12,2023-02-01
202,Senior,5528.81,996.62,1665.79,4532.19,628.47,3903.72,48.89,7243.49,2023-02-01
203,Senior,5389.66,1187.44,1555.89,4202.22,467.0,3735.22,46.33,6991.88,2023-02-01
204,Senior,4125.7,885.44,1443.25,3240.26,301.81,2938.46,106.4,5675.35,2023-02-01
205,Senior,6273.86,1397.14,2159.59,4876.72,669.02,4207.7,97.77,8531.21,2023-02-01
206,Senior,4455.1,826.83,1191.28,3628.27,426.15,3202.12,25.69,5672.07,2023-02-01
207,Senior,4903.51,1155.32,1992.64,3748.19,419.79,3328.4,94.6,6990.75,2023-02-01
208,Senior,3499.0,749.94,1318.58,2749.05,236.57,2512.48,69.63,4887.21,2023-02-01
209,Senior,3902.51,798.53,1235.56,3103.97,237.97,2866.0,107.28,5245.34,2023-02-01
210,Senior,4720.23,980.77,1213.18,3739.46,469.25,3270.21,0.61,5934.03,2023-02-01
211,Senior,3749.86,826.35,1490.47,2923.51,224.87,2698.64,88.91,5329.24,2023-02-01
212,Senior,4904.74,1135.66,1334.94,3769.08,455.33,3313.74,56.16,6295.84,2023-02-01
213,Senior,7192.12,1475.71,3018.02,5716.4,952.96,4763.44,77.93,10288.07,2023-02-01
214,Senior,5052.5,960.75,1956.08,4091.75,568.65,3523.1,29.33,7037.91,2023-02-01
215,Senior,4952.6,1169.53,1718.34,3783.07,521.82,3261.25,55.08,6726.03,2023-02-01
216,Senior,4071.56,773.38,1703.62,3298.18,315.95,2982.23,121.02,5896.2,2023-02-01
217,Senior,5447.06,1239.17,1427.23,4207.88,512.0,3695.88,107.49,6981.78,2023-02-01
218,Senior,4729.11,1072.11,1221.95,3657.0,508.82,3148.18,48.39,5999.45,2023-02-01
219,Senior,4386.29,810.05,1784.3,3576.23,470.2,3106.03,55.29,6225.88,2023-02-01
220,Senior,6248.64,1441.88,1925.54,4806.77,593.03,4213.74,78.49,8252.67,2023-02-01
221,Senior,4264.66,967.09,1185.36,3297.57,355.01,2942.56,110.57,5560.59,2023-02-01
222,Senior,7247.08,1435.67,2691.49,5811.41,895.32,4916.09,77.31,10015.88,2023-02-01
223,Senior,4943.63,984.68,1788.72,3958.96,443.99,3514.97,31.44,6763.79,2023-02-01
224,Senior,3973.05,940.98,1448.68,3032.08,228.0,2804.07,124.26,5546.0,2023-02-01
225,Manager,13004.95,2761.43,5434.23,10243.51,1475.27,8768.24,60.88,18500.06,2023-02-01
226,Manager,13295.28,3164.08,4281.26,10131.2,1473.45,8657.75,99.2,17675.74,2023-02-01
227,Manager,6463.02,1226.54,1906.17,5236.47,905.7,4330.77,40.97,8410.16,2023-02-01
228,Manager,7995.74,1646.02,2604.61,6349.72,1047.21,5302.51,3.77,10604.12,2023-02-01
229,Manager,14363.42,2892.21,4942.39,11471.22,1802.55,9668.66,82.02,19387.83,2023-02-01
230,Manager,8319.24,1841.64,2101.71,6477.6,1088.29,5389.31,69.53,10490.48,2023-02-01
231,Manager,7305.03,1449.15,2262.07,5855.88,923.49,4932.38,36.96,9604.06,2023-02-01
232,Manager,12185.36,2364.01,4630.67,9821.35,1741.49,8079.86,5.38,16821.42,2023-02-01
233,Manager,10010.95,1977.61,4194.37,8033.34,1434.97,6598.37,30.82,14236.14,2023-02-01
234,Manager,9001.55,1978.91,2695.7,7022.64,1234.32,5788.32,65.62,11762.86,2023-02-01
235,Manager,13713.55,2763.1,5167.22,10950.46,1629.46,9320.99,95.92,18976.7,2023-02-01
236,Manager,11921.69,2617.53,3075.92,9304.16,1379.65,7924.51,33.02,15030.63,2023-02-01
237,Manager,8444.5,1882.16,3151.61,6562.34,1017.92,5544.42,69.73,11665.84,2023-02-01
238,Manager,5992.85,1402.55,2260.22,4590.3,576.79,4013.51,66.78,8319.84,2023-02-01
239,Manager,10918.41,2521.26,4487.05,8397.15,1258.42,7138.73,131.0,15536.47,2023-02-01
240,Manager,15358.87,3033.55,4783.53,12325.32,2065.71,10259.62,70.52,20212.92,2023-02-01
241,Manager,10201.5,2153.97,4049.69,8047.54,1275.85,6771.69,145.11,14396.3,2023-02-01
242,Manager,12037.81,2888.42,3246.6,9149.39,1481.1,7668.29,96.21,15380.62,2023-02-01
243,Manager,6019.45,1152.03,1807.98,4867.42,575.06,4292.36,109.2,7936.62,2023-02-01
244,Manager,7875.2,1482.22,2872.0,6392.98,1097.33,5295.65,126.6,10873.8,2023-02-01
245,Manager,7280.62,1656.46,2804.0,5624.16,958.65,4665.52,42.84,10127.46,2023-02-01
246,Manager,13161.28,3157.2,4877.23,10004.09,1482.32,8521.77,135.63,18174.14,2023-02-01
247,Manager,12153.27,2242.45,4486.47,9910.82,1514.83,8395.99,91.63,16731.37,2023-02-01
248,Manager,7839.65,1507.88,2846.09,6331.77,1082.5,5249.27,135.88,10821.63,2023-02-01
249,Manager,15699.71,3559.92,4063.77,12139.79,2072.69,10067.11,106.94,19870.42,2023-02-01
1,Intern,922.04,178.94,363.01,743.1,0.0,743.1,85.23,1370.27,2023-03-01
2,Intern,636.67,117.53,159.62,519.14,0.0,519.14,139.27,935.56,2023-03-01
3,Intern,655.05,151.45,165.92,503.6,0.0,503.6,2.67,823.63,2023-03-01
4,Intern,804.07,172.53,289.48,631.54,0.0,631.54,120.29,1213.84,2023-03-01
5,Intern,861.99,172.75,295.19,689.24,0.0,689.24,59.68,1216.86,2023-03-01
6,Intern,728.5,173.13,286.99,555.37,0.0,555.37,39.76,1055.25,2023-03-01
7,Intern,592.57,127.88,223.12,464.7,0.0,464.7,82.39,898.08,2023-03-01
8,Intern,839.08,185.86,223.28,653.22,0.0,653.22,79.87,1142.23,2023-03-01
9,Intern,808.36,166.42,214.97,641.94,0.0,641.94,50.75,1074.07,2023-03-01
10,Intern,863.51,192.85,299.14,670.66,0.0,670.66,108.89,1271.54,2023-03-01
11,Intern,743.53,143.89,226.98,599.64,0.0,599.64,4.79,975.3,2023-03-01
12,Intern,647.84,134.61,267.17,513.24,0.0,513.24,127.68,1042.69,2023-03-01
13,Junior,1992.15,451.15,545.23,1540.99,47.82,1493.17,64.14,2601.51,2023-03-01
14,Junior,1566.87,317.56,473.65,1249.31,0.0,1249.31,64.61,2105.13,2023-03-01
15,Junior,1496.49,292.96,518.5,1203.53,0.0,1203.53,123.25,2138.25,2023-03-01
16,Junior,2424.66,445.7,767.2,1978.96,79.7,1899.27,24.74,3216.61,2023-03-01
17,Junior,2411.26,489.06,663.45,1922.2,112.96,1809.24,120.49,3195.2,2023-03-01
18,Junior,1911.78,409.29,716.08,1502.49,75.27,1427.22,20.89,2648.75,2023-03-01
19,Junior,2354.06,484.0,915.99,1870.06,110.06,1760.0,113.68,3383.73,2023-03-01
20,Junior,2351.01,489.77,721.56,1861.24,101.39,1759.85,121.32,3193.89,2023-03-01
21,Junior,2711.95,645.16,697.27,2066.79,103.41,1963.38,107.09,3516.31,2023-03-01
22,Junior,2291.1,542.37,717.0,1748.73,111.62,1637.11,148.73,3156.84,2023-03-01
23,Junior,2228.95,436.25,880.22,1792.7,123.09,1669.61,46.66,3155.83,2023-03-01
24,Junior,2349.11,487.98,643.74,1861.13,82.45,1778.67,114.87,3107.72,2023-03-01
25,Junior,2568.37,477.83,839.09,2090.54,65.73,2024.81,109.54,3517.01,2023-03-01
26,Junior,2208.59,519.75,572.73,1688.84,117.36,1571.48,84.34,2865.66,2023-03-01
27,Junior,2261.5,506.93,737.44,1754.57,99.17,1655.4,1.96,3000.9,2023-03-01
28,Junior,1982.54,456.51,562.81,1526.02,76.86,1449.16,95.99,2641.34,2023-03-01
29,Junior,2026.28,442.49,584.04,1583.79,94.12,1489.66,72.29,2682.61,2023-03-01
30,Junior,2059.53,433.68,634.26,1625.84,102.5,1523.34,54.41,2748.19,2023-03-01
31,Junior,1988.43,421.43,587.78,1567.0,91.19,1475.81,53.23,2629.44,2023-03-01
32,Junior,1774.16,360.97,628.05,1413.19,0.0,1413.19,139.77,2541.98,2023-03-01
33,Junior,2836.73,514.3,938.27,2322.43,100.97,2221.46,23.4,3798.41,2023-03-01
34,Junior,1594.15,373.77,580.42,1220.38,0.0,1220.38,36.0,2210.57,2023-03-01
35,Junior,1931.23,407.36,529.55,1523.87,92.73,1431.14,69.53,2530.31,2023-03-01
36,Junior,3022.1,660.01,1246.36,2362.09,111.12,2250.97,1.31,4269.77,2023-03-01
37,Junior,2011.86,413.16,531.58,1598.69,104.13,1494.56,106.74,2650.18,2023-03-01
38,Junior,2341.94,550.76,973.71,1791.18,114.23,1676.95,148.27,3463.92,2023-03-01
39,Junior,1940.71,395.64,597.41,1545.08,84.68,1460.4,1.3,2539.43,2023-03-01
40,Junior,2375.3,441.36,925.64,1933.94,100.34,1833.59,53.96,3354.89,2023-03-01
41,Junior,2844.19,663.65,1004.38,2180.54,111.14,2069.4,53.02,3901.59,2023-03-01
42,Junior,1631.42,354.66,619.66,1276.76,0.0,1276.76,42.16,2293.24,2023-03-01
43,Junior,1945.07,440.83,552.31,1504.24,56.59,1447.65,25.76,2523.14,2023-03-01
44,Junior,1785.23,422.94,709.5,1362.29,0.0,1362.29,12.96,2507.68,2023-03-01
45,Junior,1686.02,331.66,436.54,1354.36,0.0,1354.36,133.68,2256.23,2023-03-01
46,Junior,2569.11,486.93,873.55,2082.18,67.71,2014.46,95.83,3538.5,2023-03-01
47,Junior,1863.09,375.4,701.64,1487.68,0.0,1487.68,107.87,2672.6,2023-03-01
48,Junior,2764.95,622.45,856.94,2142.51,108.08,2034.42,52.01,3673.91,2023-03-01
49,Junior,2379.01,500.08,745.98,1878.93,77.5,1801.43,50.52,3175.5,2023-03-01
50,Junior,1823.07,329.89,472.69,1493.19,0.0,1493.19,24.72,2320.48,2023-03-01
51,Junior,1909.53,445.72,687.78,1463.82,0.0,1463.82,92.01,2689.32,2023-03-01
